,feature,amplitude,percent_beyond_1_std,maximum,max_slope,median,median_absolute_deviation,percent_close_to_median,minimum,skew,std,period_fast,weighted_average,object_id,target,tflux_u,tflux_g,tflux_r,tflux_i,tflux_z,ra,decl,ddf_bool,hostgal_specz,hostgal_photoz,hostgal_photoz_err,distmod,mwebv,true_target,true_submodel,true_z,true_distmod,true_lensdmu,true_vpec,true_rv,true_av,true_peakmjd,libid_cadence,tflux_u-g,tflux_g-r,tflux_r-i,tflux_i-z
555,0,301.881805,0.2983870967741935,277.776031,2973.9119308370373,-11.4784625,83.7919575,0.3467741935483871,-325.987579,0.0111391761492763,132.2147970398692,85.22574111581677,-0.7976907339597878,1904697.0,16.0,349.2,5768.5,8724.6,7887.9,5871.4,229.767,-45.784,0,0.0,0.0,0.0,-9.0,0.234,16,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,27314,-5419.3,-2956.1000000000004,836.7000000000007,2016.5
556,0,103.4442785,0.2252252252252252,91.35865,1513.4211129594446,0.762713,34.308324,0.3423423423423423,-115.529907,-0.1473308779827594,48.10224988463544,53.26929003021173,0.3507849009323545,1952799.0,16.0,161.7,2122.0,2759.5,2263.3,1564.9,190.0195,-32.09,0,0.0,0.0,0.0,-9.0,0.073,16,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,15343,-1960.3,-637.5,496.1999999999998,698.4000000000001
557,0,5740.7243655,0.6727272727272727,6448.107422,152257.89601091374,148.51970699999998,2706.0998535,0.2454545454545454,-5033.341309,0.1021133647938344,2837.682628139147,17.166947096873486,73.65120381908288,2041005.0,92.0,3374.8,22422.6,25504.4,25702.4,26529.7,266.1328,-6.1292,0,0.0,0.0,0.0,-9.0,0.815,92,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,24999,-19047.8,-3081.800000000003,-198.0,-827.2999999999993
558,0,6878.5793455,0.3541666666666667,8144.211914,214669.56833711345,984.045929,1349.9790955,0.5069444444444444,-5612.946777,0.0548419055284165,2702.9328765320565,36.9344707000746,777.1385254700365,2352593.0,16.0,4607.7,55453.1,68132.1,53978.1,36560.0,120.0586,-7.1808,0,0.0,0.0,0.0,-9.0,0.066,16,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,6095,-50845.4,-12679.000000000007,14154.000000000007,17418.1
559,0,71.034626,0.4741379310344827,34.783981,51.06210705851121,-33.7979755,11.956048999999998,0.5775862068965517,-107.285271,-0.0955669968846257,21.38569160987042,582.550595238091,-29.617262751597128,2379457.0,88.0,131.1,125.0,149.7,169.4,267.7,333.5427,-52.9946,0,0.29,0.302,0.017,40.968,0.019,88,1,0.289,40.867,0.0,0.0,0.0,0.0,59570.0,9294,6.099999999999994,-24.69999999999999,-19.700000000000017,-98.29999999999998
560,0,116.8518675,0.3986486486486486,14.344604,1256.8976751652935,-112.0252535,40.45768,0.2972972972972973,-219.359131,0.1274292003197595,54.86178404168438,506.1582468281456,-99.0375133240998,2585803.0,88.0,325.4,398.5,383.6,473.4,488.7,30.5859,-17.1138,0,0.61,0.614,0.069,42.799,0.023,88,1,0.609,42.778,0.0,0.0,0.0,0.0,59570.0,18461,-73.10000000000002,14.899999999999977,-89.79999999999995,-15.300000000000011
561,0,93.220978,0.5102040816326531,-218.510345,2771.080253062928,-332.46521,36.36828600000001,0.2108843537414966,-404.952301,0.5093479679842774,43.65045074329041,62.13937269895197,-370.43738264444016,2631268.0,65.0,366.9,1069.6,2367.3,7614.9,12823.2,31.9922,-13.7083,0,0.0,0.0,0.0,-9.0,0.018,65,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,26312,-702.6999999999999,-1297.7000000000003,-5247.599999999999,-5208.300000000001
562,0,2632.110474,0.5089285714285714,3382.648682,110639.21938153708,-10.439048500000002,1037.2049175,0.2410714285714285,-1881.572266,0.3559409664676244,1372.0498240837153,70.55896144767853,-45.49023250372891,2960700.0,92.0,2475.4,15712.5,20877.9,22086.0,21965.9,284.7656,-25.7787,0,0.0,0.0,0.0,-9.0,0.278,92,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,42422,-13237.1,-5165.4000000000015,-1208.0999999999985,120.09999999999854
563,0,586.4993820000001,0.3382352941176471,1031.812378,7967.909986656875,62.648661,120.6276455,0.4779411764705882,-141.186386,1.018945646806378,288.7171864680532,27.7697880666802,75.27518736838573,2994449.0,92.0,81.1,600.5,998.5,1159.5,1206.2,132.3387,-55.4908,0,0.0,0.0,0.0,-9.0,0.225,92,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,45127,-519.4,-398.0,-161.0,-46.700000000000045
564,0,61.6972675,0.3934426229508196,33.058025,1442.776467550553,-46.571205,17.261205500000003,0.3770491803278688,-90.33651,0.6508488493683898,27.534306639504425,724.0726762820486,-42.299077847230805,3112287.0,88.0,173.1,209.3,230.3,276.6,279.8,213.2227,-37.9216,0,1.611,1.617,0.151,45.391,0.054,88,1,1.613,45.382,0.0,0.0,0.0,0.0,59570.0,15306,-36.20000000000002,-21.0,-46.30000000000001,-3.1999999999999886
565,0,118.766968,0.2428571428571428,97.662949,398.0170955229821,-50.471693,6.364755500000001,0.8714285714285714,-139.870987,1.7520724576570488,27.29259440111323,27.246119201321186,-50.73033142911095,3366417.0,65.0,49.2,119.6,287.6,1209.6,2581.7,58.0078,-38.8736,0,0.0,0.0,0.0,-9.0,0.007,65,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,3536,-70.39999999999999,-168.00000000000003,-921.9999999999999,-1372.1
566,0,225.853821,0.24,221.461716,4534.178276751166,12.5457625,53.4999505,0.46,-230.245926,-0.1253635104699621,83.3023828048042,31.41241087473204,36.09427802917903,3412167.0,16.0,1209.7,15413.5,19611.3,15877.9,10892.4,101.25,-34.0486,0,0.0,0.0,0.0,-9.0,0.078,16,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,13671,-14203.8,-4197.799999999999,3733.3999999999996,4985.5
567,0,428.969427,0.3933333333333333,810.161499,1679.4383262173058,168.64388300000002,112.98544300000002,0.4266666666666667,-47.777355,0.784038120646081,224.69965704130195,1080.8531249999942,205.2051285212656,3683797.0,88.0,274.1,294.3,398.5,632.3,669.5,43.5938,-40.033,0,0.202,0.196,0.249,39.903,0.017,88,1,0.202,39.981,0.0,0.0,0.0,0.0,59570.0,25509,-20.19999999999999,-104.19999999999999,-233.79999999999995,-37.200000000000045
568,0,303.8243865,0.2878787878787879,320.584045,4377.239162605322,12.482305,94.619072,0.3560606060606061,-287.064728,-0.0618655684000288,130.69441703336534,39.60323296239735,2.3690819300001773,4037062.0,16.0,359.9,5909.1,9030.1,8191.0,6021.3,146.4258,-23.318,0,0.0,0.0,0.0,-9.0,0.06,16,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,15269,-5549.200000000001,-3121.0,839.1000000000004,2169.7
569,0,59.7253455,0.4545454545454545,113.531052,1354.12790652012,43.504017000000005,17.844139,0.3560606060606061,-5.919639,0.1149781918937355,23.807250852023685,94.35011384806477,45.69214608536696,4137934.0,88.0,294.7,375.4,372.8,464.4,489.2,357.3633,-39.4509,0,0.624,0.65,0.023,42.948,0.011,88,1,0.623,42.84,0.0,0.0,0.0,0.0,59570.0,7826,-80.69999999999999,2.599999999999966,-91.59999999999997,-24.80000000000001
570,0,1215.1985475,0.3333333333333333,1478.927979,6303.028982306459,-101.882469,470.9831235,0.3095238095238095,-951.469116,0.4059531443440698,617.1273443116197,24.120341830204865,-63.8703389069049,4413277.0,92.0,737.5,4550.7,6438.7,6987.0,7179.5,1.582,-19.4712,0,0.0,0.0,0.0,-9.0,0.018,92,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,28410,-3813.2,-1888.0,-548.3000000000002,-192.5
571,0,17363.064941,0.6016260162601627,5936.374023,383550.40798417525,-3249.930908,3395.0139160000003,0.5447154471544715,-28789.755859,-0.9821458990244808,8555.700449357817,157.0218099861296,-121.53918252841032,4416529.0,53.0,34.5,203.1,500.9,6921.8,18954.9,313.0664,-29.3132,0,0.0,0.0,0.0,-9.0,0.114,53,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,32178,-168.6,-297.79999999999995,-6420.900000000001,-12033.100000000002
572,0,8752.8742675,0.6173913043478261,9323.616211,383658.3782433925,-786.030151,2982.407104,0.3217391304347826,-8182.132324,0.2747762770945247,3780.743274582912,22.36600146377156,-355.0729144806068,4534339.0,92.0,3065.6,18615.4,25040.4,26408.3,25845.7,285.8203,-23.1556,0,0.0,0.0,0.0,-9.0,0.181,92,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,13437,-15549.800000000001,-6425.0,-1367.8999999999978,562.5999999999985
573,0,453.63118,0.3560606060606061,842.1698,2747.141791365181,517.652771,138.28477500000002,0.3333333333333333,-65.09256,-0.5932499492249534,272.5976386389877,1097.1411249999985,448.7696298209047,4546786.0,88.0,3029.4,3134.2,3889.1,4058.4,4075.3,330.1172,-11.8722,0,1.412,1.631,0.11,45.414,0.043,88,1,1.409,45.023,0.0,0.0,0.0,0.0,59570.0,30033,-104.79999999999973,-754.9000000000001,-169.30000000000018,-16.90000000000009
574,0,2057.1027910000003,0.0536912751677852,215.737076,33427.608587474344,55.917961,38.11603,0.953020134228188,-3898.468506,-5.720421153539111,477.9609327423316,25.225830335871464,41.626546246718654,4548783.0,16.0,4551.7,26491.8,19167.2,11115.9,6248.7,78.5742,-8.3855,0,0.0,0.0,0.0,-9.0,0.103,16,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,29461,-21940.1,7324.5999999999985,8051.300000000001,4867.2
575,0,3262.94278,0.4927536231884058,5751.610352,27089.04914728405,1180.2988285,765.708435,0.4130434782608695,-774.275208,1.0362464102911677,1412.2238214282506,1057.000581395349,691.7633161801974,4718501.0,88.0,5261.1,6824.0,6994.0,9059.8,11387.3,132.0423,-50.2858,0,0.471,0.374,0.305,41.514,1.155,88,1,0.472,42.109,0.0,0.0,0.0,0.0,59570.0,8673,-1562.8999999999996,-170.0,-2065.7999999999993,-2327.5
576,0,6170.0770265,0.6585365853658537,2167.877686,19481.78986332154,-5225.51709,3946.015381,0.1382113821138211,-10172.276367,0.1637267791819688,3744.399663716664,29.52643265306129,-1062.7000724238312,4855013.0,53.0,5.9,839.1,1272.4,5363.7,9433.3,162.9144,-55.2994,0,0.0,0.0,0.0,-9.0,0.439,53,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,5998,-833.2,-433.30000000000007,-4091.2999999999997,-4069.5999999999995
577,0,2045.2374575,0.1267605633802817,705.255188,26218.11819231228,264.82058700000005,170.13066099999995,0.8380281690140845,-3385.219727,-2.908501991178893,732.7292527505265,188.7023199445988,175.39637011464208,4999074.0,16.0,726.5,11132.1,16337.9,14476.6,10483.0,140.9766,-10.0483,0,0.0,0.0,0.0,-9.0,0.036,16,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,9188,-10405.6,-5205.799999999999,1861.2999999999993,3993.6000000000004
578,0,2504.6234130000003,0.6585365853658537,2639.294678,17304.95328433484,-140.64093,1046.59082,0.2520325203252032,-2369.952148,0.2372271770698721,1182.2691307127532,134.57468541820847,-43.4985780268254,5562789.0,92.0,1788.1,11207.4,11973.8,11362.6,11299.5,140.3617,-45.9811,0,0.0,0.0,0.0,-9.0,0.909,92,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,33834,-9419.3,-766.3999999999996,611.1999999999989,63.100000000000364
579,0,3482.4232175,0.3055555555555556,1462.594482,75120.70596862017,235.939278,479.7267535,0.625,-5502.251953,-1.74328865874485,1264.0354884061323,24.255826063735192,133.32139663505856,6103303.0,16.0,902.2,12199.3,16214.9,13481.5,9425.7,123.5742,-13.248,0,0.0,0.0,0.0,-9.0,0.095,16,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,917,-11297.099999999999,-4015.6000000000004,2733.3999999999996,4055.7999999999993
580,0,233.985184,0.2682926829268293,213.539948,3017.5880062610468,1.776222,71.81901599999999,0.3658536585365853,-254.43042,-0.146419063076603,99.89837793494952,212.88650410429764,-20.188788439302837,6273384.0,16.0,194.0,2431.0,3075.2,2481.4,1693.3,311.1328,-40.4239,0,0.0,0.0,0.0,-9.0,0.036,16,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,28308,-2237.0,-644.1999999999998,593.7999999999997,788.1000000000001
581,0,73.3753505,0.4330708661417323,73.962585,76.61509911210861,-30.982584,6.238997000000001,0.7952755905511811,-72.788116,1.9065976632363564,18.60267647855861,50.02881249284979,-32.5981937308689,6822542.0,65.0,36.1,110.5,299.3,1343.5,2900.3,321.2143,-50.8682,0,0.0,0.0,0.0,-9.0,0.018,65,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,17785,-74.4,-188.8,-1044.2,-1556.8000000000002
582,0,108.8970415,0.2457627118644068,112.347168,203.20459618506973,42.669842,33.0281255,0.3559322033898305,-105.446915,-0.5857896435872453,47.44520567681421,40.87232389965185,56.64733652854122,7186711.0,16.0,231.6,1954.1,1866.0,1269.9,781.5,314.375,-49.7024,0,0.0,0.0,0.0,-9.0,0.033,16,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,80,-1722.5,88.09999999999991,596.0999999999999,488.4000000000001
583,0,79.464315,0.4485294117647059,3.658931,1335.8184616401409,-51.3566365,15.438684500000004,0.5147058823529411,-155.269699,-1.2231977729372667,29.480922291936213,423.9649375600382,-51.66039628161666,7285136.0,88.0,182.8,215.5,210.7,264.1,281.3,53.3077,-53.7646,0,0.535,0.528,0.01,42.403,0.012,88,1,0.535,42.437,0.0,0.0,0.0,0.0,59570.0,47971,-32.69999999999999,4.800000000000011,-53.400000000000034,-17.19999999999999
584,0,6539.8938595,0.5714285714285714,11070.175781,63833.8758836075,2851.9914550000003,2887.8949820000003,0.1825396825396825,-2009.611938,0.4873268754564319,3616.4228254693535,17.873763118440767,377.8161186435788,7312772.0,92.0,3152.8,20982.2,25824.2,27783.0,28284.0,203.3246,-54.5328,0,0.0,0.0,0.0,-9.0,0.379,92,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,39271,-17829.4,-4842.0,-1958.7999999999993,-501.0
585,0,142.358768,0.2394366197183098,181.074203,9227.8870549688,7.629519,30.1166255,0.4788732394366197,-103.643333,0.2997050926085823,53.736867841685495,84.38806552262061,7.633071494462912,7512735.0,16.0,159.5,2558.7,3863.4,3475.6,2532.9,55.1953,-26.1105,0,0.0,0.0,0.0,-9.0,0.009,16,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,7072,-2399.2,-1304.7000000000003,387.8000000000002,942.6999999999998
586,0,3057.933716,0.5789473684210527,3418.424805,93249.11498100268,-201.756828,1190.828743,0.2236842105263158,-2697.442627,0.1638335897714808,1407.8130468951078,15.503957100591718,-50.14366442622966,7560475.0,92.0,1480.4,10290.3,14003.3,15288.1,16442.6,110.2148,-21.7028,0,0.0,0.0,0.0,-9.0,0.831,92,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,39689,-8809.9,-3713.0,-1284.800000000001,-1154.4999999999982
587,0,4417.2994385,0.4758064516129032,4857.758301,7543.841423336293,-490.3155825,2088.443512,0.2096774193548387,-3976.840576,0.2262153523806395,2414.648126051779,111.9169024390244,-412.9975418056537,7689256.0,92.0,3448.7,21072.8,28750.0,31665.8,32019.7,213.3984,-35.1361,0,0.0,0.0,0.0,-9.0,0.054,92,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,49726,-17624.1,-7677.200000000001,-2915.7999999999993,-353.90000000000146
588,0,1824.030029,0.5135135135135135,2612.018066,13906.358715347753,386.6046145,696.160583,0.1756756756756756,-1036.041992,0.3192282791785735,913.990108019164,21.97840622130396,115.13358667091212,7711285.0,92.0,1392.8,8633.1,10095.5,10266.2,10162.7,247.3242,-34.9539,0,0.0,0.0,0.0,-9.0,0.45,92,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,5743,-7240.3,-1462.3999999999996,-170.70000000000073,103.5
589,0,101.831501,0.2426470588235294,99.219467,1216.0772967160278,3.112993,32.412098,0.3235294117647059,-104.443535,-0.165503205051906,46.46685541035242,71.2288136702896,-11.753089638390213,8198259.0,16.0,94.1,1282.9,1722.1,1438.0,1001.5,64.8633,-22.6696,0,0.0,0.0,0.0,-9.0,0.027,16,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,47886,-1188.8000000000002,-439.1999999999998,284.0999999999999,436.5
590,0,1002.8358305,0.0530973451327433,268.746002,1650.848588525099,82.939384,56.763587999999984,0.9469026548672568,-1736.925659,-5.024988033682266,268.42240153734645,67.98455900935055,121.19430956573552,8727043.0,16.0,1629.8,11805.6,10072.3,6427.2,3831.1,173.6719,-39.6444,0,0.0,0.0,0.0,-9.0,0.098,16,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,24772,-10175.800000000001,1733.300000000001,3645.0999999999995,2596.1
591,0,275.956741,0.4095238095238095,279.133514,836.0755585625008,161.654205,69.67236299999999,0.419047619047619,-272.779968,-1.158377050165073,93.94764272549784,21.73400168742876,165.29684163874185,9908199.0,16.0,1050.5,14850.2,20360.9,17253.2,12131.9,301.3507,-50.6742,0,0.0,0.0,0.0,-9.0,0.041,16,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,20929,-13799.7,-5510.700000000001,3107.7000000000007,5121.300000000001
592,0,654.3774490000001,0.3853211009174312,-157.541245,5788.943850667969,-1268.421387,75.79589799999985,0.6055045871559633,-1466.296143,1.7280944460496743,346.02507470061187,29.49353250164163,-980.4125953732768,10343540.0,6.0,753.2,2991.2,4859.7,5587.8,5851.1,166.9922,1.343,0,0.0,0.0,0.0,-9.0,0.031,6,1,0.0,0.0,0.0,0.0,0.0,0.0,59544.852,42049,-2238.0,-1868.5,-728.1000000000004,-263.3000000000002
593,0,2300.1986695,0.4622641509433962,3367.887207,12875.359640826808,121.175888,787.2890775000001,0.2641509433962264,-1232.510132,0.6346364873114805,1121.8190245547632,45.10419633009128,34.29435278883396,10421774.0,92.0,2393.2,14531.2,16653.7,16372.7,15994.0,249.9609,-29.8279,0,0.0,0.0,0.0,-9.0,0.267,92,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,7370,-12138.0,-2122.5,281.0,378.7000000000007
594,0,139.254381,0.4453781512605042,230.08168,2699.3005570879004,92.895508,29.182182,0.4873949579831932,-48.427082,0.4648296533041147,48.11256650847691,674.542511346443,87.95557456502289,10552582.0,88.0,482.4,566.5,602.1,572.0,664.8,255.7617,-15.0948,0,0.931,0.992,0.029,44.078,0.451,88,1,0.931,43.909,0.0,0.0,0.0,0.0,59570.0,23575,-84.10000000000002,-35.60000000000002,30.100000000000023,-92.79999999999995
595,0,6777.3242185,0.5643564356435643,4369.001953,97915.97966129988,-402.610504,1364.426117,0.4752475247524752,-9185.646484,-0.7579705220366667,2824.704622430532,31.436884140281197,-124.26438316036824,10960141.0,16.0,5068.1,60021.8,69885.6,54083.6,37245.3,248.9063,-16.1794,0,0.0,0.0,0.0,-9.0,0.484,16,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,13528,-54953.700000000004,-9863.800000000003,15802.000000000007,16838.299999999996
596,0,114.158433,0.5609756097560976,-8.991255,4837.085619458779,-181.84816,18.519882,0.6585365853658537,-237.308121,1.4967040656258366,55.52849572975504,29.565194449873157,-142.62223227718235,12022536.0,6.0,123.7,497.5,812.7,935.6,978.5,343.3008,-40.2282,0,0.0,0.0,0.0,-9.0,0.01,6,1,0.0,0.0,0.0,0.0,0.0,0.0,59354.039,23801,-373.8,-315.20000000000005,-122.89999999999998,-42.89999999999998
597,0,138.7242465,0.4444444444444444,217.031219,436.439584018828,62.652023,45.3898705,0.3492063492063492,-60.417274,0.3317998080648126,55.267060352656266,201.56571803852933,49.47416801004725,12138847.0,88.0,113.5,119.2,158.0,243.5,256.8,349.2639,-53.3798,0,0.172,0.207,0.981,40.039,0.011,88,1,0.171,39.583,0.0,0.0,0.0,0.0,59570.0,10440,-5.700000000000003,-38.8,-85.5,-13.300000000000011
598,0,4702.194579999999,0.5390070921985816,4852.357422,37615.42105920992,-687.045227,1607.0512089999995,0.2765957446808511,-4552.031738,0.2024934564877422,2234.0151606745208,19.686476224914195,-424.3152875764529,12147053.0,92.0,2463.4,16317.8,21080.4,22305.6,22210.3,114.4336,-6.5796,0,0.0,0.0,0.0,-9.0,0.12,92,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,42167,-13854.4,-4762.600000000002,-1225.199999999997,95.29999999999927
599,0,6395.9179685,0.4047619047619047,8013.755859,69857.9578238911,640.8253175,1582.5455325,0.4682539682539682,-4778.080078,0.3917356703017608,2788.7227430893777,74.78768682298077,503.50067559688216,12159099.0,16.0,4425.5,53704.4,66139.7,52563.4,35837.3,152.9637,-43.4069,0,0.0,0.0,0.0,-9.0,0.122,16,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,33503,-49278.9,-12435.299999999996,13576.299999999996,16726.1
600,0,4289.641357500001,0.4214285714285714,4087.501953,425299.5453766201,-503.7174835,2151.6900635,0.2214285714285714,-4491.780762,0.0519847591160863,2437.4225320599526,23.9950802727072,-464.1035112056849,12483253.0,92.0,4129.7,26298.6,34131.3,35937.8,35879.9,58.8767,-47.5537,0,0.0,0.0,0.0,-9.0,0.007,92,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,24029,-22168.899999999998,-7832.700000000004,-1806.5,57.900000000001455
601,0,157.326271,0.4545454545454545,242.383026,357.56485428585546,42.9694115,42.2586685,0.4318181818181818,-72.269516,0.4395729847977039,65.28687764283352,901.559511784512,57.80344404745022,12706059.0,88.0,1146.8,1277.3,1356.3,1584.0,1767.3,53.0859,-21.2218,0,1.955,1.803,0.098,45.681,0.025,88,1,1.953,45.896,0.0,0.0,0.0,0.0,59570.0,29860,-130.5,-79.0,-227.70000000000005,-183.29999999999995
602,0,3015.016724,0.375,2847.532471,5526.257511855248,919.965759,747.099708,0.325,-3182.500977,-0.978213458253145,1328.5164695058993,20.292677274145312,703.1137909961913,13470537.0,16.0,822.7,11164.0,14854.4,12363.5,8650.7,269.3836,-49.1179,0,0.0,0.0,0.0,-9.0,0.101,16,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,8941,-10341.3,-3690.3999999999996,2490.8999999999996,3712.7999999999993
603,0,1350.675171,0.3862068965517241,1294.344116,7240.659406160564,177.806763,116.39048,0.7379310344827587,-1407.006226,-1.1309063324152888,334.949451496328,22.861370035721816,185.29551718799885,13619009.0,16.0,2440.7,14447.8,11192.9,7285.0,4735.2,108.457,-16.646,0,0.0,0.0,0.0,-9.0,0.916,16,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,43821,-12007.099999999999,3254.8999999999996,3907.8999999999996,2549.8
604,0,6882.619628999999,0.4496124031007752,8367.310547,7196.763573609112,-859.765564,2111.483826,0.2945736434108527,-5397.928711,0.4343375280103573,2853.5106945595458,269.6882456140354,-579.5700342908843,13665079.0,92.0,3975.9,25681.8,32150.3,34171.7,34647.8,172.0898,-37.9216,0,0.0,0.0,0.0,-9.0,0.06,92,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,20841,-21705.899999999998,-6468.5,-2021.3999999999978,-476.1000000000058
605,0,743.0030634999999,0.0275229357798165,1389.714722,348.9912723729534,-50.308182,8.338616000000002,0.981651376146789,-96.291405,9.764452180751467,139.2145373981613,34.85569084345265,-45.55702313803346,13895118.0,65.0,48.9,119.0,286.1,1203.5,2572.4,173.8477,1.1937,0,0.0,0.0,0.0,-9.0,0.022,65,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,19352,-70.1,-167.10000000000002,-917.4,-1368.9
606,0,90.4295315,0.296,89.718201,1728.151877906881,-16.381065,31.712616,0.296,-91.140862,0.2374504946160509,40.618527957927256,30.146727596357906,-11.244706555255435,14034195.0,92.0,89.0,557.2,708.3,724.9,721.1,338.2031,-8.5364,0,0.0,0.0,0.0,-9.0,0.044,92,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,26194,-468.20000000000005,-151.0999999999999,-16.600000000000023,3.7999999999999545
607,0,126.5907725,0.3263888888888889,299.6651,690.9879609609035,147.16352849999998,34.30559500000001,0.3819444444444444,46.483555,0.1933281445624913,49.834360794673096,562.5786279683385,140.83026112177427,14180741.0,88.0,531.3,611.8,775.5,791.9,777.4,42.5391,-17.4263,0,1.128,1.347,0.12,44.899,0.023,88,1,1.127,44.422,0.0,0.0,0.0,0.0,59570.0,23989,-80.5,-163.70000000000005,-16.399999999999977,14.5
608,0,229.357063,0.1678321678321678,228.342941,2012.0326299304195,16.848515,50.150845,0.4895104895104895,-230.371185,-0.2347534227128631,83.90772737608776,20.530854794313854,21.17177971749231,14404309.0,16.0,494.7,5152.8,5732.0,4288.8,2805.9,120.0586,-17.5828,0,0.0,0.0,0.0,-9.0,0.085,16,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,29317,-4658.1,-579.1999999999998,1443.1999999999998,1482.9
609,0,87.894497,0.224,77.017822,157.2198622636675,-3.87958,29.510129000000003,0.328,-98.771172,-0.1974625115695731,41.30286943882033,65.69396198830384,-12.61430861700998,14624104.0,16.0,95.8,1302.9,1739.6,1448.8,1009.0,319.5703,-18.053,0,0.0,0.0,0.0,-9.0,0.044,16,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,38480,-1207.1000000000001,-436.6999999999998,290.79999999999995,439.79999999999995
610,0,354.057266,0.2876712328767123,135.381805,1978.5928808774,-38.2977295,80.45553050000001,0.4452054794520548,-572.732727,-1.0681259280336843,157.3742381293887,14.896510897470968,-82.01914077938625,14650534.0,16.0,263.8,4405.5,6649.0,6018.5,4527.4,120.4468,-45.9811,0,0.0,0.0,0.0,-9.0,0.348,16,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,19865,-4141.7,-2243.5,630.5,1491.1000000000004
611,0,1831.154602,0.2483221476510067,1039.215698,15383.79803397653,39.442635,235.438621,0.6308724832214765,-2623.093506,-1.67679236879751,582.1293428762144,17.97860562636198,33.18681434524324,14739524.0,16.0,4120.7,54666.6,69847.4,57095.0,40662.1,98.6133,-11.1109,0,0.0,0.0,0.0,-9.0,0.435,16,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,42488,-50545.9,-15180.799999999996,12752.399999999994,16432.9
612,0,393.6819155,0.1743119266055046,665.425354,834.0841069370935,-56.857388,8.897921999999994,0.9541284403669724,-121.938477,8.078013543035548,74.26364208221176,22.582203815261103,-56.58950652200615,14979611.0,65.0,74.4,320.1,763.6,3138.0,5751.8,239.2383,-12.0247,0,0.0,0.0,0.0,-9.0,0.199,65,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,16805,-245.70000000000002,-443.5,-2374.4,-2613.8
613,0,1521.292877,0.2222222222222222,763.474426,27290.829538325204,87.7322275,171.989635,0.625,-2279.111328,-1.8967017895619045,552.4761543293985,19.852555157802488,75.66869730192988,15394758.0,16.0,775.4,9343.6,11677.9,9433.3,6487.7,91.2305,-19.155,0,0.0,0.0,0.0,-9.0,0.098,16,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,22898,-8568.2,-2334.2999999999993,2244.6000000000004,2945.5999999999995
614,0,227.5915375,0.3309859154929577,226.514847,8681.954479959268,10.5855785,70.4272095,0.352112676056338,-228.668228,-0.0616896592748403,112.28457927834532,22.65325418431136,4.131145372201264,15603210.0,16.0,262.7,5412.3,9584.6,9523.3,7407.0,312.0117,-22.0243,0,0.0,0.0,0.0,-9.0,0.069,16,1,0.0,0.0,0.0,0.0,0.0,0.0,59570.0,5591,-5149.6,-4172.3,61.30000000000109,2116.2999999999993
